date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:48:59	54185/54185	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Jan%202024%2005:25:16%20GMT	https://pixydrops.com/oxpinshtml/main-html/product-details.html	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/product-details.html	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:00	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:49:00%20GMT	https://pixydrops.com/oxpinshtml/main-html/cart.html	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/cart.html	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:49:01%20GMT	https://pixydrops.com/oxpinshtml/main-html/checkout.html	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/checkout.html	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:02	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:49:02%20GMT	https://pixydrops.com/oxpinshtml/main-html/contact.html	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/contact.html	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:03	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:49:03%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/backgrounds/page-header-bg.jpg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/backgrounds/page-header-bg.jpg	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:04	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:49:04%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/resources/about-four-img-1.jpg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/resources/about-four-img-1.jpg	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:05	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:49:05%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/resources/about-four-img-2.jpg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/resources/about-four-img-2.jpg	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:07	11727/11727	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Dec%202025%2011:49:07%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/testimonial/testimonial-2-1.jpg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/testimonial/testimonial-2-1.jpg	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:08	1022/1022	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Dec%202025%2011:49:08%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/shapes/testimonial-two-shape-1.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/shapes/testimonial-two-shape-1.png	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:09	14256/14256	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Dec%202025%2011:49:09%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/testimonial/testimonial-2-2.jpg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/testimonial/testimonial-2-2.jpg	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:10	12530/12530	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Dec%202025%2011:49:10%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/testimonial/testimonial-2-3.jpg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/testimonial/testimonial-2-3.jpg	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:11	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:49:11%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/backgrounds/become-volunteer-one-bg.jpg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/backgrounds/become-volunteer-one-bg.jpg	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:12	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:49:12%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/shapes/become-volunteer-shape-1.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/shapes/become-volunteer-shape-1.png	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:13	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:49:13%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/shapes/faq-one-shape-1.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/shapes/faq-one-shape-1.png	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:14	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:49:14%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/backgrounds/faq-one-bg.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/backgrounds/faq-one-bg.png	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:16	17582/17582	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Dec%202025%2011:49:16%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/team/team-1-1.jpg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/team/team-1-1.jpg	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:17	796/796	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2011:49:17%20GMT	https://pixydrops.com/oxpinshtml/main-html/team-details.html	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/team-details.html	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:18	18688/18688	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Dec%202025%2011:49:18%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/team/team-1-2.jpg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/team/team-1-2.jpg	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:19	19701/19701	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Dec%202025%2011:49:19%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/team/team-1-3.jpg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/team/team-1-3.jpg	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:21	19381/19381	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Dec%202025%2011:49:21%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/team/team-1-4.jpg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/team/team-1-4.jpg	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:22	91793/91793	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Dec%202025%2011:49:22%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/shapes/brand-three-shape-1.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/shapes/brand-three-shape-1.png	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:23	2904/2904	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Dec%202025%2011:49:23%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/brand/brand-1-1.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/brand/brand-1-1.png	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:24	5714/5714	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Dec%202025%2011:49:24%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/brand/brand-1-2.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/brand/brand-1-2.png	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:26	4241/4241	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Dec%202025%2011:49:26%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/brand/brand-1-3.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/brand/brand-1-3.png	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:49:27%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/brand/brand-1-4.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/brand/brand-1-4.png	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:49:28%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/brand/brand-1-5.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/brand/brand-1-5.png	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:49:29%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/brand/brand-1-6.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/brand/brand-1-6.png	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:49:30%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/backgrounds/site-footer-bg.jpg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/backgrounds/site-footer-bg.jpg	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:31	4633/4633	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Dec%202025%2011:49:31%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/resources/footer-logo.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/resources/footer-logo.png	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:32	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:49:32%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/resources/logo-2.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/resources/logo-2.png	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:49:33%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery/jquery-3.6.0.min.js	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery/jquery-3.6.0.min.js	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:34	80433/80433	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2002%20Jan%202024%2005:25:16%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/bootstrap/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/bootstrap/js/bootstrap.bundle.min.js	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:49:35%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jarallax/jarallax.min.js	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/jarallax/jarallax.min.js	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:36	2381/2381	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2002%20Jan%202024%2005:25:16%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ajaxchimp/jquery.ajaxchimp.min.js	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ajaxchimp/jquery.ajaxchimp.min.js	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:37	1266/1266	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2002%20Jan%202024%2005:25:16%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-appear/jquery.appear.min.js	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-appear/jquery.appear.min.js	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:38	4454/4454	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2002%20Jan%202024%2005:25:16%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-circle-progress/jquery.circle-progress.min.js	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-circle-progress/jquery.circle-progress.min.js	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:40	20219/20219	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2002%20Jan%202024%2005:25:16%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-magnific-popup/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-magnific-popup/jquery.magnific-popup.min.js	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:41	21093/21093	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2002%20Jan%202024%2005:25:16%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-validate/jquery.validate.min.js	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-validate/jquery.validate.min.js	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:49:42%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/nouislider/nouislider.min.js	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/nouislider/nouislider.min.js	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:49:43%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/odometer/odometer.min.js	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/odometer/odometer.min.js	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:49:44%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/swiper/swiper.min.js	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/swiper/swiper.min.js	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:45	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:49:45%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/tiny-slider/tiny-slider.min.js	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/tiny-slider/tiny-slider.min.js	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:46	2235/2235	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2002%20Jan%202024%2005:25:16%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/wnumb/wNumb.min.js	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/wnumb/wNumb.min.js	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:47	6300/6300	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2002%20Jan%202024%2005:25:16%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/wow/wow.js	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/wow/wow.js	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:48	37779/37779	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2002%20Jan%202024%2005:25:16%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/isotope/isotope.js	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/isotope/isotope.js	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:49	6340/6340	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2002%20Jan%202024%2005:25:16%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/countdown/countdown.min.js	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/countdown/countdown.min.js	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:50	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:49:50%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/owl-carousel/owl.carousel.min.js	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/owl-carousel/owl.carousel.min.js	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:51	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:49:51%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/bxslider/jquery.bxslider.min.js	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/bxslider/jquery.bxslider.min.js	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:52	57752/57752	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2002%20Jan%202024%2005:25:16%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/bootstrap-select/js/bootstrap-select.min.js	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/bootstrap-select/js/bootstrap-select.min.js	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:53	10394/10394	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2002%20Jan%202024%2005:25:16%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/vegas/vegas.min.js	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/vegas/vegas.min.js	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:49:54%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/jquery-ui.js	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/jquery-ui.js	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:55	24909/24909	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2002%20Jan%202024%2005:25:16%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/timepicker/timePicker.js	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/timepicker/timePicker.js	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:49:56%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/circleType/jquery.circleType.js	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/circleType/jquery.circleType.js	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:49:57%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/circleType/jquery.lettering.min.js	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/circleType/jquery.lettering.min.js	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:49:58%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/js/oxpins.js	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/js/oxpins.js	(from https://pixydrops.com/oxpinshtml/main-html/about.html)
14:49:59	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:49:59%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.eot	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/css/all.min.css)
14:50:00	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:00%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400d41d.eot	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/css/all.min.css)
14:50:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:01%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.woff2	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/css/all.min.css)
14:50:02	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:02%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.woff	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/css/all.min.css)
14:50:03	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:03%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.ttf	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/css/all.min.css)
14:50:04	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:04%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.svg	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/css/all.min.css)
14:50:05	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:05%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.eot	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/css/all.min.css)
14:50:06	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:06%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400d41d.eot	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/css/all.min.css)
14:50:07	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:07%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.woff2	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/css/all.min.css)
14:50:08	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:08%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.woff	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/css/all.min.css)
14:50:09	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:09%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.ttf	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/css/all.min.css)
